,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
143,Russell Henley,92,71.37899999999999,293.7,63.67,52.37,61.84,0.205,-0.371,-0.272,0.332,-0.106,635,3,1,2590493,2014
144,Rory Sabbatini,82,71.381,294.2,55.48,55.35,65.38,-0.065,0.021,-0.201,-0.326,-0.5710000000000001,567,3,0,1024736,2014
145,Geoff Ogilvy,84,71.422,292.5,58.51,55.77,64.51,-0.02,0.038,-0.05,-0.331,-0.363,470,2,1,1809632,2014
146,Martin Laird,66,71.436,297.2,61.26,53.72,66.31,0.23800000000000002,-0.205,0.004,-0.154,-0.11599999999999999,425,1,0,583663,2014
147,Johnson Wagner,69,71.444,287.1,56.95,58.33,64.1,-0.209,-0.254,-0.152,0.05,-0.565,323,1,0,393729,2014
148,James Driscoll,71,71.454,284.2,52.68,55.4,60.88,-0.6609999999999999,-0.146,-0.151,0.12300000000000001,-0.835,311,0,0,371404,2014
149,David Lingmerth,80,71.469,289.8,59.83,54.58,63.3,0.094,-0.171,-0.142,-0.087,-0.307,391,2,0,676661,2014
150,John Peterson,62,71.47,288.1,64.0,55.91,65.56,0.415,0.539,-0.614,-0.8190000000000001,-0.48,170,0,0,238230,2014
151,Trevor Immelman,84,71.471,291.8,58.5,54.6,65.28,-0.006,-0.013000000000000001,0.17600000000000002,-0.474,-0.317,354,1,0,447516,2014
152,Brian Gay,81,71.493,271.6,61.99,65.69,59.21,-0.508,-0.501,0.276,0.268,-0.465,375,1,0,605368,2014
153,Tommy Gainey,73,71.51,294.0,57.92,50.56,64.01,0.257,-0.057,-0.74,0.019,-0.521,311,1,0,490590,2014
154,Richard Lee,80,71.528,285.1,61.86,61.21,59.97,-0.15,-0.75,0.021,0.446,-0.43200000000000005,376,2,0,618443,2014
155,Jonas Blixt,64,71.581,286.1,56.16,58.76,61.11,-0.434,-0.299,0.221,0.303,-0.209,599,1,0,1342198,2014
156,Jeff Maggert,54,71.612,276.6,68.83,58.26,65.74,-0.135,0.2,-0.161,-0.652,-0.748,195,1,0,360157,2014
157,Roberto Castro,76,71.617,283.9,62.95,55.79,60.44,-0.122,-0.159,0.365,-0.384,-0.3,387,1,0,615933,2014
158,Jim Herman,62,71.619,294.7,62.18,54.7,66.38,0.302,-0.23800000000000002,-0.551,-0.36200000000000004,-0.85,142,0,0,187337,2014
159,Nicholas Thompson,85,71.657,287.0,67.08,52.88,66.67,0.174,0.301,-0.371,-0.622,-0.517,437,1,0,713377,2014
160,Briny Baird,50,71.679,281.6,63.7,56.84,63.44,-0.249,-0.183,0.013000000000000001,-0.156,-0.575,366,1,0,616316,2014
161,Y.E. Yang,79,71.712,281.9,65.41,56.69,61.68,-0.09699999999999999,-0.586,0.22,-0.073,-0.536,234,0,0,254525,2014
162,Mark Wilson,69,71.732,279.6,67.0,55.58,63.25,-0.23199999999999998,-0.11199999999999999,0.079,-0.539,-0.804,142,0,0,155313,2014
163,Woody Austin,63,71.743,278.5,61.45,54.81,60.83,-0.318,-0.16899999999999998,-0.21,-0.13699999999999998,-0.833,225,0,0,292824,2014
164,Kyle Stanley,87,71.745,297.5,61.26,52.73,66.87,0.44,0.623,-0.511,-1.385,-0.8340000000000001,297,1,0,473581,2014
165,Bronson La'Cassie,51,71.77199999999999,284.9,59.76,60.24,61.35,-0.04,-0.535,0.145,-0.08800000000000001,-0.519,128,0,0,160632,2014
166,Mike Weir,69,71.789,271.2,52.76,59.84,57.44,-1.5819999999999999,0.257,0.44299999999999995,0.256,-0.626,375,1,0,854413,2014
167,Scott Stallings,77,71.835,300.4,56.04,54.17,63.16,0.135,-0.221,-0.28300000000000003,-0.305,-0.6729999999999999,831,1,1,1385689,2014
168,Jim Renner,61,71.843,288.2,56.5,47.98,62.71,-0.33899999999999997,0.36700000000000005,-0.248,-0.792,-1.013,346,1,0,763978,2014
169,John Merrick,87,71.852,285.3,68.62,50.31,68.07,0.129,0.252,-0.32899999999999996,-0.568,-0.517,399,0,0,516148,2014
170,Kevin Tway,64,71.91199999999999,294.5,58.95,52.99,64.35,0.048,-0.623,-0.102,-0.157,-0.8340000000000001,172,0,0,167278,2014
171,D.H. Lee,54,71.914,276.2,66.47,58.73,59.89,-0.332,-0.591,0.10300000000000001,0.024,-0.7959999999999999,94,0,0,138642,2014
172,John Rollins,84,71.932,290.1,59.8,52.77,64.86,-0.204,0.002,-0.193,-0.252,-0.647,244,0,0,289757,2014
173,Lucas Glover,68,72.233,300.6,64.02,49.74,67.0,0.335,0.469,-0.265,-1.475,-0.9359999999999999,129,0,0,210166,2014
174,Troy Matteson,62,72.237,296.7,53.09,52.64,61.97,-0.264,-0.41700000000000004,-0.233,-0.42200000000000004,-1.337,238,1,0,387796,2014
175,D.A. Points,75,72.23899999999999,284.5,62.56,53.88,62.71,-0.424,-0.308,-0.021,-0.344,-1.097,206,0,0,364653,2014
176,Derek Ernst,80,72.593,297.0,64.41,51.3,63.52,0.312,-0.6940000000000001,-0.415,-0.5579999999999999,-1.3559999999999999,218,0,0,305654,2014
0,Jordan Spieth,91,68.938,291.8,62.91,65.03,67.87,0.494,0.618,0.47100000000000003,0.5710000000000001,2.154,3800,15,5,12030465,2015
1,Jason Day,75,69.161,313.7,55.94,65.34,70.83,0.772,0.461,0.287,0.586,2.106,2290,11,5,9403330,2015
2,Bubba Watson,71,69.296,315.2,56.55,61.89,69.32,1.194,0.684,-0.002,0.212,2.088,1680,10,2,6876797,2015
3,Henrik Stenson,63,69.354,296.4,69.91,62.24,73.52,0.44799999999999995,1.244,0.08199999999999999,0.436,2.21,2307,8,0,4755070,2015
4,Dustin Johnson,75,69.585,317.7,55.53,57.85,67.05,0.96,0.579,-0.212,0.128,1.455,1360,11,1,5509467,2015
5,Justin Rose,69,69.744,303.5,63.87,59.14,70.54,0.55,0.6920000000000001,0.228,0.023,1.493,1235,8,1,5462677,2015
6,Zach Johnson,90,69.753,282.6,71.21,60.98,68.58,0.24,0.605,0.23600000000000002,0.04,1.12,1450,10,1,4801487,2015
7,Willy Wilcox,58,69.804,296.6,68.98,62.55,72.53,0.662,0.14400000000000002,0.057999999999999996,0.322,1.186,649,4,0,1168302,2015
8,Paul Casey,87,69.806,297.8,64.16,56.13,72.36,0.392,0.991,-0.182,0.013999999999999999,1.216,632,8,0,3488311,2015
9,Jim Furyk,71,69.845,281.9,69.08,62.93,69.79,0.064,1.081,0.513,-0.024,1.6340000000000001,304,7,1,3732664,2015
10,Brooks Koepka,84,69.861,308.2,57.33,56.63,69.48,0.40700000000000003,0.2,0.052000000000000005,0.42100000000000004,1.081,414,8,1,3571900,2015
11,Hideki Matsuyama,95,69.94,294.5,65.25,61.92,69.2,0.496,0.637,0.254,0.076,1.464,558,9,0,3758619,2015
12,Sergio Garcia,59,69.958,300.0,59.47,58.41,67.56,0.442,0.46799999999999997,0.157,-0.022000000000000002,1.045,1177,4,0,2670229,2015
13,Matt Kuchar,97,70.04,288.5,63.23,63.78,66.55,0.136,0.20199999999999999,0.479,0.316,1.133,530,7,0,2774170,2015
14,Ryan Palmer,80,70.102,305.2,56.57,60.57,66.81,0.35600000000000004,0.529,-0.07200000000000001,0.147,0.96,1386,5,0,1974523,2015
15,Justin Thomas,106,70.105,303.2,58.24,61.55,68.92,0.35200000000000004,0.385,0.188,0.042,0.968,1498,7,0,2278564,2015
16,Kevin Na,98,70.12100000000001,280.1,62.51,62.87,64.56,-0.32899999999999996,0.381,0.66,0.233,0.9440000000000001,410,7,0,2820766,2015
17,Robert Streb,110,70.13,297.1,59.47,59.57,69.14,0.309,0.175,0.228,0.381,1.093,542,9,1,3947424,2015
18,Brandt Snedeker,98,70.158,288.4,60.98,63.27,64.97,-0.126,-0.19899999999999998,0.344,0.588,0.607,416,8,1,3698056,2015
19,Louis Oosthuizen,68,70.16,298.8,59.84,61.3,68.28,0.33899999999999997,0.397,0.08800000000000001,-0.22,0.605,176,6,0,3251174,2015
20,Rickie Fowler,76,70.23,296.8,62.08,61.1,65.81,0.12300000000000001,0.59,0.066,0.309,1.088,1838,7,2,5773430,2015
21,Jason Bohn,95,70.235,277.1,71.58,60.9,68.89,0.019,0.561,-0.042,0.239,0.777,1373,6,0,2337580,2015
22,Harris English,105,70.235,298.4,58.51,61.65,67.05,0.009000000000000001,0.207,0.0,0.56,0.777,360,3,0,1971687,2015
23,Jimmy Walker,89,70.268,301.6,52.23,57.71,66.09,-0.161,0.33399999999999996,0.068,0.6920000000000001,0.9329999999999999,558,6,2,4521350,2015
24,Tony Finau,106,70.281,309.0,54.3,56.15,67.61,0.38299999999999995,0.22399999999999998,0.027000000000000003,-0.006,0.628,1293,5,0,2095186,2015
25,Patrick Reed,103,70.292,292.9,54.78,61.99,64.42,-0.071,0.263,0.273,0.39399999999999996,0.8590000000000001,656,4,1,3590566,2015
26,Webb Simpson,81,70.31,289.4,67.85,64.38,67.81,0.225,0.5820000000000001,0.539,-0.6459999999999999,0.7,1213,5,0,2046260,2015
27,Kevin Kisner,104,70.344,287.8,66.85,62.66,66.24,0.316,0.141,-0.068,0.24,0.628,444,6,0,3567939,2015
28,Jerry Kelly,79,70.383,277.2,70.45,64.46,65.96,0.073,-0.052000000000000005,0.166,0.25,0.436,966,4,0,1336607,2015
29,Daniel Summerhays,101,70.39699999999999,284.0,61.79,57.76,65.62,-0.111,0.19399999999999998,-0.18600000000000003,0.644,0.541,1501,5,0,1633957,2015
30,Danny Lee,120,70.398,283.1,63.92,60.86,65.69,-0.301,0.718,-0.062,0.374,0.7290000000000001,1123,8,1,3965933,2015
31,Brendan Steele,88,70.413,302.9,61.13,60.08,68.52,0.363,0.6,0.040999999999999995,-0.047,0.958,1204,4,0,1759484,2015
32,Russell Knox,96,70.421,284.4,67.76,59.92,70.83,0.098,0.622,0.107,-0.021,0.8059999999999999,1435,3,0,1916666,2015
33,Ian Poulter,68,70.421,286.7,63.58,60.76,65.71,-0.054000000000000006,0.235,0.147,0.225,0.5539999999999999,981,4,0,1690587,2015
34,Shawn Stefani,94,70.421,296.3,62.06,56.44,68.79,0.332,0.28300000000000003,-0.192,0.07400000000000001,0.49700000000000005,1171,3,0,1757803,2015
35,Rory Sabbatini,81,70.435,290.0,60.3,63.11,67.83,0.094,0.375,0.09699999999999999,-0.106,0.461,1064,4,0,1525784,2015
36,Keegan Bradley,87,70.45,306.1,64.85,58.25,67.53,0.436,0.389,0.263,-0.07,1.018,1103,3,0,1565079,2015
37,Adam Scott,51,70.456,311.6,60.69,54.09,69.62,0.682,0.114,-0.195,-0.396,0.20600000000000002,585,3,0,1382365,2015
38,Francesco Molinari,56,70.458,281.6,76.88,58.33,71.07,0.324,0.5720000000000001,-0.037000000000000005,-0.255,0.604,558,2,0,997389,2015
39,George McNeill,93,70.47800000000001,286.2,64.1,61.21,66.43,-0.223,0.645,-0.071,0.212,0.563,1086,1,0,1331768,2015
40,Lee Westwood,56,70.484,300.0,59.7,52.23,66.45,0.094,0.292,-0.102,0.595,0.879,576,1,0,946628,2015
41,Brendon Todd,96,70.533,276.4,70.24,62.63,65.47,-0.168,0.136,0.28,0.5820000000000001,0.83,1279,4,0,1809192,2015
42,Luke Donald,71,70.555,277.0,59.28,61.14,65.57,-0.7929999999999999,0.573,0.514,0.289,0.584,782,2,0,1026643,2015
43,Marc Leishman,74,70.569,294.8,54.99,56.67,65.62,0.021,0.19899999999999998,0.102,-0.02,0.302,854,4,0,1762267,2015
44,Daniel Berger,97,70.581,302.1,60.74,60.66,68.84,0.37200000000000005,0.526,-0.217,-0.193,0.489,878,6,0,3028901,2015
45,Russell Henley,87,70.581,297.1,64.39,57.43,67.06,0.34299999999999997,-0.26899999999999996,-0.191,0.579,0.462,1072,4,0,2110774,2015
46,J.B. Holmes,89,70.581,309.9,54.05,59.35,63.66,0.42700000000000005,0.253,0.268,-0.004,0.9440000000000001,618,7,1,4037430,2015
47,Phil Mickelson,70,70.585,300.5,55.98,59.38,61.51,0.07200000000000001,0.022000000000000002,0.225,0.262,0.581,1091,3,0,2154200,2015
48,Chad Campbell,97,70.604,285.2,65.75,59.31,68.61,0.13,0.192,0.159,-0.045,0.43700000000000006,670,2,0,1015707,2015
49,Charley Hoffman,97,70.613,298.9,58.01,58.74,66.19,0.47,0.13699999999999998,-0.33799999999999997,0.065,0.335,992,7,1,4041089,2015
50,Patrick Rodgers,57,70.619,307.7,56.97,56.47,66.77,0.68,-0.456,-0.09,-0.003,0.129,0,2,0,0,2015
51,Jason Dufner,76,70.633,286.7,67.81,55.28,69.03,0.242,0.39899999999999997,0.281,-0.7,0.222,730,2,0,1007997,2015
52,Brendon de Jonge,106,70.642,285.3,65.69,59.19,67.51,0.276,0.196,-0.152,-0.006999999999999999,0.312,1228,3,0,1594935,2015
53,Brian Harman,90,70.64699999999999,287.9,64.37,59.63,66.67,0.322,-0.17600000000000002,0.03,0.23600000000000002,0.413,1135,3,0,1548352,2015
54,William McGirt,103,70.64699999999999,280.4,67.87,64.09,67.85,0.087,0.06,0.248,0.06,0.455,955,1,0,1004696,2015
55,Jason Kokrak,88,70.654,305.6,56.41,58.3,67.3,0.46399999999999997,-0.013999999999999999,-0.14400000000000002,-0.012,0.293,614,2,0,1033489,2015
56,Pat Perez,96,70.666,284.6,65.7,60.0,67.88,-0.01,0.187,0.045,0.364,0.586,1287,2,0,1588664,2015
57,Kevin Chappell,86,70.672,293.5,63.86,59.32,66.02,0.16,-0.105,0.14800000000000002,0.168,0.37,1186,2,0,1281552,2015
58,Bill Haas,89,70.672,290.7,63.35,61.9,68.8,0.14,0.42200000000000004,0.126,-0.22899999999999998,0.46,380,5,1,3064024,2015
59,Nick Watney,91,70.68,294.0,61.08,58.69,67.34,0.31,0.23800000000000002,0.11199999999999999,-0.40299999999999997,0.258,1135,3,0,1733873,2015
60,Chad Collins,79,70.681,278.4,63.82,66.18,66.1,-0.25,0.24600000000000002,0.205,0.012,0.214,504,1,0,747899,2015
61,Scott Piercy,90,70.688,296.7,59.3,58.63,66.73,0.27,0.22399999999999998,-0.172,0.006,0.32899999999999996,432,5,1,2780027,2015
62,Colt Knost,90,70.69800000000001,276.6,71.24,58.93,67.44,-0.084,0.017,-0.085,0.348,0.196,714,4,0,1066553,2015
63,Zac Blair,108,70.714,273.1,67.91,64.81,65.54,-0.299,-0.188,0.131,0.527,0.171,1126,2,0,1244676,2015
64,Jim Herman,88,70.719,293.8,67.1,58.02,73.23,0.467,0.285,-0.345,-0.03,0.376,840,2,0,1212778,2015
65,Graham DeLaet,65,70.72,298.7,65.46,57.34,69.15,0.027000000000000003,0.32799999999999996,-0.055999999999999994,-0.012,0.287,545,3,0,988349,2015
66,Hudson Swafford,97,70.732,298.9,63.34,55.39,68.54,0.273,0.109,-0.40399999999999997,0.36,0.33799999999999997,776,1,0,959391,2015
67,John Peterson,84,70.735,288.1,67.52,63.47,68.32,0.33299999999999996,0.276,-0.175,-0.184,0.251,588,0,0,779509,2015
68,Vijay Singh,78,70.76100000000001,290.6,60.06,60.97,66.24,0.152,0.42,0.24100000000000002,-0.511,0.302,508,1,0,752462,2015
69,Martin Laird,77,70.77199999999999,300.5,58.54,60.17,66.31,-0.078,0.302,-0.019,0.1,0.306,628,3,0,1124988,2015
70,Stewart Cink,77,70.774,293.6,57.35,58.13,72.94,0.087,0.561,-0.282,0.102,0.46799999999999997,612,1,0,694655,2015
71,Boo Weekley,79,70.775,292.0,63.27,59.91,67.72,0.5479999999999999,0.10800000000000001,0.015,-0.24600000000000002,0.425,830,6,0,1689914,2015
72,Bryce Molder,91,70.779,277.9,66.8,62.85,65.45,-0.294,-0.18100000000000002,0.156,0.508,0.18899999999999997,875,2,0,1165547,2015
73,Scott Brown,97,70.797,288.2,62.77,60.69,65.18,0.29600000000000004,0.031,-0.111,-0.031,0.185,696,3,0,1161750,2015
74,David Lingmerth,90,70.8,289.5,65.51,61.27,64.94,0.379,0.013000000000000001,-0.025,0.039,0.405,1387,4,1,2736378,2015
75,Johnson Wagner,68,70.807,290.7,62.11,59.47,68.95,-0.013000000000000001,0.106,-0.201,0.203,0.095,733,3,0,1131659,2015
76,Tom Hoge,83,70.812,292.2,58.84,58.59,66.03,0.035,0.456,-0.08,0.005,0.415,441,2,0,690319,2015
77,Matt Jones,89,70.812,296.0,59.7,61.27,64.05,0.249,-0.319,0.33299999999999996,0.401,0.664,1445,4,0,1995553,2015
78,Ryan Moore,81,70.829,282.6,70.05,60.25,65.24,0.071,0.24600000000000002,0.102,0.16,0.578,1374,4,1,2642306,2015
79,Jonathan Byrd,69,70.83,287.5,65.6,64.92,67.35,-0.145,-0.303,0.596,0.084,0.23199999999999998,335,0,0,446732,2015
80,Steven Bowditch,103,70.835,302.1,54.04,65.19,63.43,-0.053,0.055999999999999994,0.253,0.14400000000000002,0.4,454,2,1,3075410,2015
81,Jeff Overton,94,70.836,284.8,58.87,58.8,65.7,-0.036000000000000004,0.040999999999999995,-0.018000000000000002,0.105,0.091,464,1,0,561614,2015
82,Spencer Levin,99,70.837,283.7,69.09,59.75,68.27,0.204,0.18100000000000002,-0.25,-0.065,0.07,764,1,0,836698,2015
83,David Hearn,97,70.843,280.6,64.16,57.42,67.98,-0.21600000000000003,0.243,-0.028999999999999998,0.358,0.35600000000000004,1152,4,0,1817043,2015
84,Jon Curran,83,70.84899999999999,273.5,67.46,61.72,66.39,-0.406,0.077,0.27,-0.027999999999999997,-0.08800000000000001,540,5,0,1049549,2015
85,Kyle Reifers,96,70.854,288.0,61.59,61.36,67.03,0.10800000000000001,-0.084,0.076,0.036000000000000004,0.136,804,2,0,1179228,2015
86,Carl Pettersson,106,70.866,291.6,59.05,62.18,63.0,-0.038,0.035,-0.09699999999999999,0.335,0.23600000000000002,809,3,0,1186763,2015
87,Charles Howell III,105,70.872,302.7,52.43,56.06,68.57,0.34,0.19899999999999998,0.059000000000000004,-0.21600000000000003,0.38299999999999995,792,3,0,1257361,2015
88,James Hahn,94,70.896,295.1,59.89,58.46,66.13,0.106,0.135,0.065,0.048,0.355,1202,2,1,2064783,2015
89,Martin Flores,95,70.919,296.8,56.83,58.77,68.32,0.349,-0.142,0.047,-0.21600000000000003,0.038,345,0,0,449274,2015
90,Cameron Tringale,96,70.92,281.8,68.5,62.09,64.58,-0.07400000000000001,-0.054000000000000006,0.373,0.125,0.369,1390,3,0,1837164,2015
91,Ben Martin,93,70.95,288.1,65.09,54.04,68.7,-0.016,0.268,-0.1,0.127,0.28,1417,5,1,2717305,2015
92,Chris Kirk,76,70.959,285.8,61.97,60.3,64.54,-0.15,0.302,0.198,0.065,0.414,1291,3,1,2369326,2015
93,Gary Woodland,81,70.982,305.5,56.21,56.66,66.74,0.177,0.22699999999999998,-0.284,0.077,0.198,1300,4,0,2605083,2015
94,Morgan Hoffmann,85,70.988,296.1,54.83,59.16,61.11,-0.032,-0.34700000000000003,0.34299999999999997,0.23199999999999998,0.196,749,2,0,1111240,2015
95,Mark Wilson,89,70.991,279.2,64.53,60.37,67.84,-0.299,0.013000000000000001,0.377,-0.065,0.026000000000000002,681,3,0,851845,2015
96,Adam Hadwin,95,71.021,288.2,65.43,58.39,66.55,0.08800000000000001,-0.183,0.044000000000000004,0.235,0.183,584,3,0,937611,2015
97,Sean O'Hair,86,71.03,295.3,60.74,59.42,64.34,0.153,-0.284,0.142,0.16899999999999998,0.18,1293,3,0,1662300,2015
98,Scott Langley,94,71.032,280.5,61.9,59.15,64.67,-0.128,0.055999999999999994,0.18,0.018000000000000002,0.126,448,0,0,638182,2015
99,Sangmoon Bae,98,71.036,289.8,60.03,61.16,62.93,0.251,-0.276,-0.17600000000000002,0.26,0.059000000000000004,390,5,1,2599632,2015
100,John Huh,102,71.03699999999999,279.8,69.44,62.6,64.85,-0.040999999999999995,-0.12,-0.03,0.27899999999999997,0.08800000000000001,565,0,0,678556,2015
101,Cameron Percy,72,71.039,290.0,60.31,56.16,67.78,0.128,-0.002,0.037000000000000005,-0.142,0.02,361,1,0,575943,2015
102,Billy Hurley III,83,71.043,271.9,65.91,64.17,65.26,-0.635,0.114,0.098,0.311,-0.11199999999999999,420,1,0,591450,2015
103,Billy Horschel,99,71.05,295.0,63.77,57.61,69.33,0.366,0.13699999999999998,-0.301,0.244,0.446,1051,2,0,1735751,2015
104,Camilo Villegas,83,71.067,292.2,54.12,59.06,63.05,-0.29600000000000004,0.133,0.14300000000000002,0.195,0.17600000000000002,757,0,0,718497,2015
105,Steve Wheatcroft,87,71.072,288.3,63.03,60.68,64.59,0.14800000000000002,-0.45,-0.08199999999999999,0.345,-0.038,536,2,0,973024,2015
106,Alex Prugh,84,71.089,295.2,62.03,53.02,70.14,0.319,-0.085,-0.183,-0.055,-0.004,433,2,0,636373,2015
107,John Senden,80,71.09,290.2,66.6,55.2,67.26,0.331,-0.171,-0.017,-0.061,0.08199999999999999,848,3,0,1422033,2015
108,David Toms,62,71.092,270.0,74.5,63.96,64.66,-0.040999999999999995,-0.027999999999999997,0.248,-0.102,0.076,383,2,0,742470,2015
109,Charl Schwartzel,67,71.093,300.4,60.81,54.66,64.99,0.669,-0.132,0.092,-0.555,0.073,584,3,0,1209528,2015
110,Steven Alker,62,71.094,278.3,71.41,61.5,66.57,-0.129,-0.114,0.406,-0.146,0.017,216,0,0,236862,2015
111,Whee Kim,71,71.097,282.4,60.4,57.72,68.2,-0.201,0.324,-0.043,-0.09300000000000001,-0.013000000000000001,393,2,0,755998,2015
112,Carlos Ortiz,100,71.098,298.4,59.84,55.5,66.84,0.355,-0.23800000000000002,-0.166,0.172,0.124,711,1,0,964137,2015
113,Jamie Donaldson,50,71.102,294.9,60.09,59.48,63.83,0.095,-0.15,0.046,0.349,0.341,447,2,0,938664,2015
114,Scott Pinckney,88,71.10300000000001,290.3,60.95,55.75,67.61,0.12300000000000001,-0.409,-0.14,0.294,-0.131,761,3,0,1259389,2015
115,Alex Cejka,94,71.117,283.3,63.78,60.39,65.7,-0.233,0.113,0.135,-0.23199999999999998,-0.217,859,1,1,1227196,2015
116,Hunter Mahan,88,71.124,295.1,58.91,59.6,65.79,-0.023,-0.249,0.003,0.39,0.12,1208,4,0,1617973,2015
117,Blayne Barber,76,71.127,288.6,63.72,59.51,66.44,0.20800000000000002,-0.35200000000000004,-0.154,0.313,0.015,380,4,0,768383,2015
118,Chez Reavie,56,71.146,286.3,71.89,55.88,69.64,0.384,0.298,-0.34,-0.262,0.08,268,0,0,331623,2015
119,Michael Putnam,87,71.156,288.8,61.47,59.08,70.13,-0.025,0.42,-0.022000000000000002,-0.526,-0.153,407,0,0,557803,2015
120,Chris Stroud,84,71.194,283.0,64.22,59.92,65.67,-0.249,0.132,0.295,-0.17600000000000002,0.002,531,2,0,746814,2015
121,FabiÃ¡n GÃ³mez,83,71.207,283.2,60.88,58.72,63.52,-0.21600000000000003,-0.057,-0.113,0.062,-0.324,1069,2,1,1651012,2015
122,Luke Guthrie,84,71.211,283.9,58.86,57.57,63.75,-0.314,0.02,0.147,0.11,-0.037000000000000005,373,1,0,575150,2015
123,Aaron Baddeley,76,71.218,294.1,50.29,61.0,62.46,-0.596,-0.7190000000000001,0.37,0.722,-0.223,336,1,0,439925,2015
124,Mark Hubbard,79,71.227,278.5,66.32,61.52,66.81,-0.06,-0.35,0.128,-0.102,-0.38299999999999995,274,0,0,293980,2015
125,Erik Compton,86,71.22800000000001,288.4,59.31,60.53,63.18,-0.21600000000000003,-0.217,0.047,0.469,0.084,471,1,0,676602,2015
126,Michael Thompson,83,71.23,289.3,58.24,55.36,65.43,-0.08900000000000001,-0.301,0.040999999999999995,0.153,-0.195,378,1,0,599835,2015
127,Jonas Blixt,78,71.238,287.6,60.26,58.57,62.71,-0.115,-0.655,0.209,0.122,-0.44,471,1,0,703664,2015
128,Ryo Ishikawa,90,71.24600000000001,289.2,56.39,55.45,66.41,-0.408,0.436,0.025,-0.10300000000000001,-0.051,476,2,0,851044,2015
129,Jason Gore,76,71.273,290.4,66.67,54.87,67.52,0.284,0.266,-0.39299999999999996,-0.067,0.08900000000000001,712,2,0,1101246,2015
130,Kevin Streelman,95,71.282,289.5,68.63,58.66,68.99,0.563,0.005,-0.21600000000000003,-0.21899999999999997,0.133,840,2,0,1525774,2015
131,Davis Love III,51,71.289,294.7,64.94,57.19,67.43,0.18899999999999997,-0.335,0.11599999999999999,-0.34700000000000003,-0.377,735,2,1,1263596,2015
132,Lucas Glover,79,71.291,296.9,63.82,55.0,70.46,0.591,0.691,-0.111,-1.351,-0.18100000000000002,375,0,0,515241,2015
133,Ken Duke,93,71.306,278.1,67.91,58.71,64.17,0.067,0.025,-0.248,-0.222,-0.37799999999999995,523,3,0,817675,2015
134,Jhonattan Vegas,90,71.32600000000001,299.9,56.01,59.25,65.44,0.17300000000000001,-0.314,-0.212,0.086,-0.267,353,0,0,446345,2015
135,Roberto Castro,54,71.334,279.8,65.76,54.43,66.11,0.079,0.34700000000000003,0.187,-0.732,-0.12,167,0,0,179723,2015
136,J.J. Henry,94,71.334,292.3,60.29,54.3,69.88,0.066,-0.08800000000000001,0.127,-0.414,-0.308,716,1,1,1046123,2015
137,John Merrick,78,71.334,285.0,68.32,57.31,67.64,0.055999999999999994,0.358,0.006,-0.775,-0.35600000000000004,311,0,0,391513,2015
138,Brian Stuard,97,71.34100000000001,276.5,69.31,60.23,63.2,-0.10300000000000001,-0.2,-0.052000000000000005,0.11599999999999999,-0.24,447,1,0,687109,2015
139,Greg Chalmers,58,71.363,281.5,62.17,57.39,63.79,-0.32299999999999995,-0.782,-0.027999999999999997,0.529,-0.605,242,0,0,291016,2015
140,K.J. Choi,66,71.372,276.5,64.09,63.12,63.8,-0.522,0.153,0.21,0.415,0.256,358,0,0,448864,2015
141,Nicholas Thompson,90,71.396,286.0,68.7,52.06,68.6,0.37,-0.139,-0.45,-0.493,-0.7120000000000001,442,1,0,667185,2015
142,Andres Gonzales,90,71.42699999999999,294.5,58.06,55.62,66.67,-0.386,-0.349,0.022000000000000002,0.177,-0.537,531,3,0,925335,2015
143,Andres Romero,69,71.42699999999999,295.3,52.67,56.7,61.7,-0.26899999999999996,-0.221,-0.073,0.19,-0.374,312,2,0,617253,2015
144,Derek Fathauer,81,71.431,288.8,51.63,57.46,61.33,-0.455,-0.198,0.179,0.301,-0.17300000000000001,263,1,0,482023,2015
145,Derek Ernst,75,71.453,295.1,64.3,57.24,66.51,0.6759999999999999,-0.547,-0.14400000000000002,-0.516,-0.531,250,0,0,320095,2015
146,Brice Garnett,81,71.453,287.1,61.25,55.65,68.28,-0.198,-0.327,0.08199999999999999,-0.08900000000000001,-0.532,398,1,0,637789,2015
147,Troy Merritt,91,71.458,285.2,62.83,61.83,63.37,-0.326,-0.19899999999999998,-0.054000000000000006,0.384,-0.195,1148,3,1,2092669,2015
148,Seung-Yul Noh,65,71.465,292.7,54.87,54.89,65.9,-0.555,0.147,0.188,0.066,-0.154,432,1,0,711609,2015
149,Sung Joon Park,79,71.469,283.7,65.73,64.42,64.72,0.10400000000000001,-0.326,0.055,-0.42100000000000004,-0.588,426,1,0,597103,2015
